family,run_dir,feature_id,lineage_observations,seed_observations,first_frame,confirmation_frame,last_frame,post_confirmation_observations,median_nearest_classical_px,median_motion_ratio_to_classical,passes_same_rule,causal_selected,feature_frames,metrics_exported_source_total
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun11_matched_xfeat_batch1_fr35_55_export,10000040,5,5,50,54,54,1,131.2095567139455,0.35042140933665233,1,1,172,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_current_xfeat_boundary_v1_on_positive_fr110_140_export,10000007,5,5,28,32,32,1,131.13681704108689,0.2716398511810085,1,0,265,72
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_partialseedfix_v1_fr110_140_export,10000007,5,5,28,32,32,1,131.13681704108689,0.2716398511810085,1,0,265,72
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_reasonfix_v1_fr110_140_export,10000007,5,5,28,32,32,1,131.13681704108689,0.2716398511810085,1,0,265,72
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_xfeat_covseed_formal_v2_more_fr110_140_export,10000007,5,5,28,32,32,1,131.13681704108689,0.2716398511810085,1,0,265,72
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_earlydose50_v1_fr110_140_export,10000007,5,5,28,32,32,1,131.13681704108689,0.27416520953006107,1,0,265,49
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_formal_v3_positive_windows_fr110_140_export,10000007,5,5,28,32,32,1,131.13681704108689,0.27416520953006107,1,0,265,305
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr110_130_export,10000007,5,5,28,32,32,1,131.13681704108689,0.2716398511810085,1,0,189,72
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_xfeat_broad_sweep_v1_fr110_140_export,10000007,5,5,28,32,32,1,131.13681704108689,0.2716398511810085,1,0,265,72
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_adaptive_support_v11_fr110_140_export,10000007,5,5,28,32,32,1,131.13681704108689,0.2716398511810085,1,0,265,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recovery_veto_budget_v1_fr110_140_export,10000007,5,5,28,32,32,1,131.13681704108689,0.2716398511810085,1,0,265,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_recenthealth_probe_export_v1_fr110_140_export,10000007,5,5,28,32,32,1,131.13681704108689,0.2716398511810085,1,0,265,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_seedwindow_v1_regression_fr110_140_export,10000007,5,5,28,32,32,1,131.13681704108689,0.2716398511810085,1,0,265,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_seedwindow_v4_default_fr110_140_export,10000007,5,5,28,32,32,1,131.13681704108689,0.2716398511810085,1,0,265,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_shortseed_v1_fr110_140_export,10000007,5,5,28,32,32,1,131.13681704108689,0.2716398511810085,1,0,265,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_shortseed_v2_fr110_140_export,10000007,5,5,28,32,32,1,131.13681704108689,0.2716398511810085,1,0,265,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_budget240_v1_fr110_140_export,10000007,5,5,28,32,32,1,131.13681704108689,0.2716398511810085,1,0,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_motion2_v1_fr110_140_export,10000007,5,5,28,32,32,1,131.13681704108689,0.2716398511810085,1,0,265,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_v1_fr110_140_export,10000007,5,5,28,32,32,1,131.13681704108689,0.2716398511810085,1,0,265,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_budget80_formal_v5_fr110_140_export,10000007,5,5,28,32,32,1,131.13681704108689,0.2716398511810085,1,0,265,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v2_fr110_140_export,10000007,5,5,28,32,32,1,131.13681704108689,0.2716398511810085,1,0,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v3_fr110_140_export,10000007,5,5,28,32,32,1,131.13681704108689,0.2716398511810085,1,0,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v4_fr110_140_export,10000007,5,5,28,32,32,1,131.13681704108689,0.2716398511810085,1,0,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_active_v5_afrl_fr25_45_probe,10000305,5,5,183,187,187,1,125.38485950847695,0.5713605328765877,1,0,192,644
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v7_hold40_fr25_45_export,10000232,5,5,183,187,187,1,125.38485950847695,0.5713605328765877,1,0,192,495
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_covonly_scan_v1_fr100_130_export,10000019,5,5,106,110,110,1,123.91390296188187,0.17498221744576778,1,0,280,60
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v6_fr70_100_export,10000101,5,5,135,139,139,1,121.17314686023006,0.22133364036898076,1,0,227,359
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_visible2_budget240_v1_fr70_100_export,10000074,5,5,135,139,139,1,121.17314686023006,0.22133364036898076,1,0,227,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_active_v5_afrl_fr25_45_probe,10000275,5,5,165,169,169,1,120.73493593332303,0.7132982414634685,1,0,192,644
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v7_hold40_fr25_45_export,10000202,5,5,165,169,169,1,120.73493593332303,0.7132982414634685,1,0,192,495
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_visible2_budget240_v1_fr110_140_export,10000007,5,5,29,33,33,1,120.06933480865392,0.3539628828575443,1,0,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_covonly_scan_v1_fr110_140_export,10000002,5,5,21,25,25,1,118.29165432547526,0.23984559187637858,1,1,265,160
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v8_fr25_sparse_fr25_45_export,10000020,5,5,43,47,47,1,118.06561590817192,0.9026720375170663,1,1,192,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_support_balanced_v105_fr25_45_export,10000022,5,5,43,47,47,1,118.06561590817192,0.9026720375170663,1,1,192,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_parity350_probe_v1_fr35_55_export,10000039,5,5,51,55,55,1,114.62024113311499,0.26476728090157287,1,0,172,79
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_active_v5_afrl_fr25_45_probe,10000306,5,5,183,187,187,1,112.57792321087457,0.5681883820644501,1,0,192,644
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v7_hold40_fr25_45_export,10000233,5,5,183,187,187,1,112.57792321087457,0.5681883820644501,1,0,192,495
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_motion6_budget240_v1_fr110_140_export,10000099,5,5,148,152,152,1,109.45845720053224,1.1789158405185314,1,0,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_active_v5_afrl_fr25_45_probe,10000078,5,5,69,73,73,1,106.21974080970217,1.1246288992592528,1,0,192,644
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v7_hold40_fr25_45_export,10000005,5,5,69,73,73,1,106.21974080970217,1.1246288992592528,1,1,192,495
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_motion6_budget240_v1_fr110_140_export,10000097,5,5,148,152,152,1,104.54031408469451,1.1619460999955662,1,0,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr95_115_export,10000003,5,5,21,25,25,1,103.27622239014578,0.8584368614140855,1,1,170,57
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_fr90like_budget80_probe_v1_fr95_125_export,10000003,5,5,21,25,25,1,103.27622239014578,0.8584368614140855,1,1,280,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_stalehealthy_boundary_v1_fr95_125_export,10000003,5,5,21,25,25,1,103.27622239014578,0.8584368614140855,1,1,280,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_current_xfeat_boundary_v1_on_positive_fr120_150_export,10000025,5,5,28,32,32,1,99.88834380569008,0.5719470674751058,1,1,243,56
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_partialseedfix_v1_fr120_150_export,10000025,5,5,28,32,32,1,99.88834380569008,0.5719470674751058,1,1,243,56
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_reasonfix_v1b_fr120_150_export,10000025,5,5,28,32,32,1,99.88834380569008,0.5719470674751058,1,1,243,62
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_xfeat_covseed_formal_v1_fr120_150_export,10000018,5,5,28,32,32,1,99.88834380569008,0.5719470674751058,1,1,243,56
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_xfeat_covseed_formal_v2_fr120_150_export,10000025,5,5,28,32,32,1,99.88834380569008,0.5719470674751058,1,1,243,56
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr120_140_export,10000025,5,5,28,32,32,1,99.88834380569008,0.5719470674751058,1,1,165,56
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_xfeat_broad_sweep_v1_fr120_150_export,10000025,5,5,28,32,32,1,99.88834380569008,0.5719470674751058,1,1,243,56
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun11_matched_xfeat_batch3_fr120_140_export,10000025,5,5,28,32,32,1,99.88834380569008,0.5719470674751058,1,1,165,56
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_active_v5_afrl_fr25_45_probe,10000051,5,5,41,45,45,1,99.70842870929027,1.4681174401971335,1,0,192,644
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may26_recheck_afrl_fr_20_45_xfeat_allbenefit,10000053,5,5,211,215,215,1,98.47848184236629,0.29401325743153073,1,0,266,85
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_active_v5_afrl_fr25_45_probe,10000241,5,5,151,155,155,1,98.46626263013611,0.38987463602160477,1,0,192,644
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v6_fr25_45_export,10000134,5,5,151,155,155,1,98.46626263013611,0.38987463602160477,1,0,192,299
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v7_hold40_fr25_45_export,10000168,5,5,151,155,155,1,98.46626263013611,0.38987463602160477,1,0,192,495
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_earlydose50_v1_fr120_150_export,10000025,5,5,28,32,32,1,97.13713206011973,0.5720581784978173,1,1,243,36
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_formal_v3_positive_windows_fr120_150_export,10000025,5,5,28,32,32,1,97.13713206011973,0.5720581784978173,1,1,243,342
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_motion6_budget240_v1_fr110_140_export,10000085,5,5,142,146,146,1,95.46778904053495,0.7646917434173587,1,0,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_motion6_budget240_v1_fr80_110_export,10000014,5,5,29,33,33,1,95.24637529065068,0.6646515121361657,1,1,243,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr105_125_export,10000002,5,5,20,24,24,1,94.96054456159547,0.3305818115208061,1,1,186,62
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_formal_v3_positive_windows_fr110_140_export,10000104,5,5,91,95,95,1,94.3862015116477,0.10293738537297459,1,0,265,305
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_recenthealth_guard_v1_fr120_150_export,10000012,5,5,41,45,45,1,90.05259122269288,0.7981045179923854,1,1,243,51
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_ratio08_budget240_v1_fr110_140_export,10000081,5,5,82,86,86,1,90.02222832922143,0.8649911204326437,1,0,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_motion6_budget240_v1_fr110_140_export,10000086,5,5,142,146,146,1,89.99646500145373,0.7501576314230527,1,0,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_visible2_budget240_v1_fr110_140_export,10000029,5,5,70,74,74,1,89.490558589682,0.4915153931403451,1,0,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_support_balanced_v105_fr70_100_export,10000040,5,5,93,97,97,1,89.37766885789202,0.658954136357142,1,0,227,202
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_visible2_budget240_v1_fr70_100_export,10000048,5,5,93,97,97,1,89.37766885789202,0.645874430457951,1,0,227,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recenthealth_v2_fr70_100_export,10000113,5,5,98,102,102,1,88.20900972407588,1.022834320471322,1,0,227,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v6_fr80_110_export,10000039,5,5,74,78,78,1,86.86335995758014,0.6820691587543123,1,1,243,239
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_motion6_budget240_v1_fr80_110_export,10000051,5,5,74,78,78,1,86.86335995758014,0.6820691587543123,1,0,243,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_agegate20_v1_fr90_120_export,10000213,5,5,250,254,254,1,84.65383539657297,0.863672697523314,1,0,268,351
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_motion6_budget240_v1_fr110_140_export,10000110,5,5,170,174,174,1,83.69958498266986,0.3786911090669575,1,0,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_visible2_budget240_v1_fr90_120_export,10000067,5,5,164,168,168,1,83.44883717254939,0.3308925222505171,1,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_motion6_budget240_v1_fr80_110_export,10000015,5,5,29,33,33,1,83.28921035888197,0.6270584331149397,1,0,243,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_xfeat_covseed_formal_v2_more_fr130_160_export,10000000,5,5,32,36,36,1,79.31389343899549,0.7960451274166299,1,1,233,70
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_xfeat_expand_v1_fr130_160_export,10000000,5,5,32,36,36,1,79.31389343899549,0.7960451274166299,1,1,233,73
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_covonly_scan_v1_fr110_140_export,10000069,5,5,183,187,187,1,79.08129910898927,0.5006220688556222,1,0,265,160
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_motion6_ratio08_budget240_v1_fr80_110_export,10000011,5,5,29,33,33,1,78.51929987304513,0.2866741077277869,1,1,243,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_ratio08_budget240_v1_fr80_110_export,10000017,5,5,29,33,33,1,78.51929987304513,0.2866741077277869,1,0,243,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_covonly_scan_v1_fr60_90_export,10000027,5,5,125,129,129,1,76.70158117658008,0.6712672679730568,1,0,224,130
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_shortseed_max12_probe_fr90_120_export,10000021,5,5,28,32,32,1,76.108289819177,0.5150428857645478,1,0,268,52
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_active_v5_afrl_fr25_45_probe,10000164,5,5,106,110,110,1,73.4659770226046,0.31149848443601036,1,0,192,644
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v7_hold40_fr25_45_export,10000091,5,5,106,110,110,1,73.4659770226046,0.31149848443601036,1,0,192,495
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_recenthealth_guard_v1_fr120_150_export,10000010,5,5,41,45,45,1,70.79998326878602,0.8374182596340523,1,0,243,51
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_covonly_scan_v1_fr100_130_export,10000020,5,5,106,110,110,1,70.32055276789261,0.20812203432840023,1,0,280,60
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_active_v5_afrl_fr25_45_probe,10000238,5,5,150,154,154,1,66.3624512743716,0.3751222839243246,1,0,192,644
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v7_hold40_fr25_45_export,10000165,5,5,150,154,154,1,66.3624512743716,0.3751222839243246,1,0,192,495
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_formal_v3_positive_windows_fr120_150_export,10000067,5,5,80,84,84,1,64.79246130633113,0.7222421484986921,1,0,243,342
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_active_v5_afrl_fr25_45_probe,10000316,5,5,187,191,191,1,64.29959385342163,0.2654599080814245,1,0,192,644
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v7_hold40_fr25_45_export,10000243,5,5,187,191,191,1,64.29959385342163,0.2654599080814245,1,0,192,495
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_visible2_budget240_v1_fr110_140_export,10000112,5,5,145,149,149,1,63.977431241212344,0.5171350167724587,1,0,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_formal_v3_positive_windows_fr110_140_export,10000064,5,5,73,77,77,1,63.06412494406072,0.595082393105183,1,0,265,305
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_adaptive_support_v11_fr110_140_export,10000064,5,5,73,77,77,1,63.06412494406072,0.595082393105183,1,0,265,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_agegate20_v1_fr110_140_export,10000060,5,5,73,77,77,1,63.06412494406072,0.595082393105183,1,0,265,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recovery_veto_budget_v1_fr110_140_export,10000064,5,5,73,77,77,1,63.06412494406072,0.595082393105183,1,0,265,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_budget240_v1_fr110_140_export,10000064,5,5,73,77,77,1,63.06412494406072,0.595082393105183,1,0,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_motion2_v1_fr110_140_export,10000064,5,5,73,77,77,1,63.06412494406072,0.595082393105183,1,0,265,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_v1_fr110_140_export,10000064,5,5,73,77,77,1,63.06412494406072,0.595082393105183,1,0,265,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v2_fr110_140_export,10000064,5,5,73,77,77,1,63.06412494406072,0.595082393105183,1,0,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v3_fr110_140_export,10000064,5,5,73,77,77,1,63.06412494406072,0.595082393105183,1,0,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v4_fr110_140_export,10000064,5,5,73,77,77,1,63.06412494406072,0.595082393105183,1,0,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_formal_v3_positive_windows_fr120_150_export,10000105,5,5,151,155,155,1,63.02821992194991,0.36720298958144176,1,0,243,342
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_support_balanced_v105_fr60_90_export,10000063,5,5,150,154,154,1,62.636830409247914,0.40790148259066367,1,0,224,224
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_active_xfeat_v2_fr25_45_export,10000045,5,5,147,151,151,1,62.54240113308821,0.3045032894370819,1,0,192,153
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_support_balanced_v105_fr70_100_export,10000000,5,5,21,25,25,1,61.42338673178443,0.21264462189325348,1,1,227,202
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_current_xfeat_boundary_v1_on_positive_fr70_100_export,10000000,5,5,20,24,24,1,60.27137992730832,0.21264462189325348,1,1,227,60
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_partialseedfix_v1_fr70_100_export,10000000,5,5,20,24,24,1,60.27137992730832,0.21264462189325348,1,1,227,60
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_reasonfix_v1_fr70_100_export,10000000,5,5,20,24,24,1,60.27137992730832,0.21264462189325348,1,1,227,62
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_xfeat_covseed_formal_v1_fr70_100_export,10000000,5,5,20,24,24,1,60.27137992730832,0.21264462189325348,1,1,227,67
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_xfeat_covseed_formal_v2_fr70_100_export,10000000,5,5,20,24,24,1,60.27137992730832,0.21264462189325348,1,1,227,60
